district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Aurangabad,P51500049324,MILESTONE 44,MILESTONE CONSTRUCTION AND DEVELOPERS,431001,,New Project,06/30/2028,,,Residential,4500.0,450.0,3025.0,01/30/2023,,,36.0,0.0,0.0,4.0,0.0,8.0,0.0,79.0,0.0,0.0,0.0,0.0
Aurangabad,P51500049623,PREM JEET RESIDENCY,POORVA DEVELOPERS,431010,,New Project,06/30/2024,,,Residential,914.03,0.0,1077.78,10/20/2023,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500050782,ARYAN HILLS,VA DEVELOPERS,431002,,New Project,02/19/2025,,,Residential,1299.0,0.0,1304.88,12/31/2023,,,22.0,0.0,0.0,2.0,0.0,4.0,0.0,22.0,4.0,0.0,0.0,0.0
Aurangabad,P51500049187,Sara Angan Phase-1 A1 -B1 Type Building,Sara Infrastructures,431007,"('19.894547695071780','75.471298185354630')",New Project,12/31/2025,,,Residential,1332.0,0.0,1638.2,01/13/2024,,,25.0,14.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500049578,SAI PRASAD NAGAR,PRITHVIRAJ BUILDERS AND DEVELOPERS,431117,,New Project,03/31/2027,,,Residential,4300.0,427.1,4246.01,10/09/2023,,,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0
Aurangabad,P51500049731,SILVER LEAF,T S Buildcon,431001,"('19.876165300000000','75.343313900000000')",New Project,11/10/2025,,,Residential,1408.04,0.0,1.21,11/17/2023,,,18.0,0.0,1.0,1.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0
Aurangabad,P51500049228,ASHIRWAD TOWER,SAMARTH DEVELOPERS,431005,,New Project,12/31/2026,,,Residential,560.0,0.0,1764.45,11/06/2023,,,16.0,8.0,0.0,1.0,0.0,4.0,0.0,0.0,60.0,0.0,0.0,0.0
Aurangabad,P51500049582,GURUCHHAYA APARTMENT,UNIQUE BUILDERS,431005,"('19.860770000000000','75.300930000000000')",New Project,12/30/2024,,,Residential,591.2,0.0,1832.53,11/24/2023,,,20.0,0.0,0.0,1.0,0.0,5.0,1.0,20.0,11.0,0.0,0.0,0.0
Aurangabad,P51500049807,SERENE TOWERS,Narayani Realty,431005,"('19.856757935121422','75.336021914572130')",New Project,12/31/2025,,,Residential,1546.91,0.0,4944.42,01/06/2024,,,54.0,13.0,0.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500051091,SAI KAMAL RESIDENCY,SHREE GANESHA BUILDERS & DEVELOPERS,431002,,New Project,12/02/2024,,,Residential,510.96,0.0,582.44,11/11/2023,,,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0,0.0
Aurangabad,P51500049744,GURJAS PARK,P M Builders and Developers,431136,,New Project,12/31/2025,,,Residential,2589.25,300.0,3205.28,09/22/2023,,,34.0,0.0,0.0,4.0,0.0,12.0,2.0,36.0,2.0,0.0,0.0,0.0
Aurangabad,P51500049663,Sairaaj Heights,RAJYOG DEVELOPERS,431002,,New Project,12/31/2026,,,Residential,2763.6,0.0,7029.96,10/15/2023,,,56.0,0.0,0.0,2.0,0.0,16.0,1.0,168.0,1.0,0.0,0.0,0.0
Aurangabad,P51500051540,SARA VATIKA A2 TYPE BUILDING,SAKAMBARI BUILDCON,431007,,New Project,12/31/2028,,,Residential,806.0,0.0,3001.95,01/13/2024,,,56.0,20.0,0.0,1.0,0.0,7.0,1.0,92.0,1.0,0.0,0.0,0.0
Aurangabad,P51500049767,SHUBHLABH RESIDENCY,Bhaishree Realtors LLP,431005,,New Project,01/31/2026,,,Residential,2106.0,210.18,6105.87,12/04/2023,,,59.0,24.0,2.0,2.0,0.0,9.0,2.0,6.0,2.0,0.0,0.0,0.0
Aurangabad,P51500053860,KRUSHNA ULTIMA,PRACHITI DEVELOPERS,431001,"('19.852857200000000','75.440337300000000')",New Project,02/28/2025,,,Residential,1346.19,0.0,2196.44,11/27/2023,,,24.0,0.0,0.0,1.0,0.0,2.0,1.0,44.0,9.0,0.0,0.0,0.0
Aurangabad,P51500049833,Shri Sanskruti,Shri Developers,431007,,New Project,12/31/2026,,,Residential,3515.42,351.51,3556.97,01/12/2024,,,41.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500049883,SAI RESIDENCY,SHUBHAM RAJESH SURANA,431001,,New Project,01/31/2025,,,Residential,843.51,0.0,1761.23,10/18/2023,,,24.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,24.0,0.0,0.0,0.0
Aurangabad,P51500049793,Dream World Phase I,Manjeet Landmark LLP,431006,,New Project,12/31/2028,,,Residential,10475.21,960.0,22767.87,01/16/2024,1.0,,227.0,60.0,0.0,7.0,3.0,63.0,3.0,0.0,193.0,0.0,0.0,0.0
Aurangabad,P51500050513,SHREE RESIDANCY,SHREE CONSTRUCTION,431005,,New Project,12/31/2024,,,Residential,594.0,0.0,1820.83,04/03/2023,,,20.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,50.0,0.0,0.0,0.0
Aurangabad,P51500052097,MOTI GRAND CITY PHASE - 1,AKBAR UMEDALI MOTI,431002,,New Project,02/15/2027,,,Residential,4050.0,378.0,3876.33,12/31/2023,,,32.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500052867,LABH APARTMENTS,NAVBHARAT BUILDERS,431002,,New Project,12/31/2025,,,Residential,610.47,0.0,1506.41,08/08/2023,,,20.0,0.0,0.0,1.0,0.0,5.0,0.0,22.0,0.0,0.0,0.0,0.0
Aurangabad,P51500053255,KALPANA RESIDENCY,Babasaheb bhagaji kachkure and shekhar baburao gaikwad,431001,"('19.856244427787970','75.485580948358930')",New Project,12/31/2025,,,Residential,1468.09,0.0,825.12,09/15/2023,,,32.0,0.0,0.0,5.0,0.0,5.0,0.0,64.0,0.0,0.0,0.0,0.0
Aurangabad,P51500050067,SHIVSHAKTI HEIGHTS,SHIVSHAKTI CONSTRUCTIONS,431005,,New Project,01/15/2025,,,Residential,327.7,0.0,838.25,09/01/2023,,,10.0,0.0,0.0,1.0,0.0,7.0,1.0,22.0,1.0,0.0,0.0,0.0
Aurangabad,P51500053256,KALPANA RESIDENCY,KALPANA ENTERPRISES,431001,"('19.856204063850466','75.485790160662090')",New Project,12/31/2025,,,Residential,1644.91,546.51,438.48,09/05/2023,,,17.0,0.0,0.0,3.0,0.0,3.0,0.0,34.0,0.0,0.0,0.0,0.0
Aurangabad,P51500054057,SARA ANGAN PHASE-II,Sara Infrastructures,431109,,New Project,12/31/2028,,,Residential,3800.0,400.0,2723.3,12/07/2023,,,47.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500053231,SARA SANGAM KAVERI BUILDING,JAGRUT SARA ASSOCIATES,431133,,New Project,12/31/2028,,,Residential,935.0,0.0,2875.19,08/11/2023,,,49.0,0.0,0.0,1.0,0.0,8.0,1.0,20.0,1.0,0.0,0.0,0.0
Aurangabad,P51500051044,GROUP HOUSING SCHEME,VAKRATUND DEVELOPERS,431008,,New Project,03/31/2026,,,Residential,3500.0,0.0,2475.68,05/05/2023,,,22.0,0.0,1.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
Aurangabad,P51500052169,MALKHARE APARTMENT,Sumeru Realities,431001,,New Project,03/01/2027,,,Residential,665.44,0.0,2681.22,01/13/2024,,,33.0,14.0,1.0,1.0,0.0,7.0,0.0,87.0,0.0,0.0,0.0,0.0
Aurangabad,P51500051186,JABINDA GRANDEUR,JABINDA REALTY,431010,,New Project,12/31/2028,,,Residential,2200.0,390.0,3793.11,09/23/2023,,,35.0,0.0,0.0,1.0,1.0,5.0,1.0,95.0,22.0,0.0,0.0,0.0
Aurangabad,P51500051052,NAVKAR RESIDENCY,NAVKAR BUILDCON,431001,,New Project,12/31/2026,,,Residential,532.0,0.0,1702.05,05/12/2023,,,22.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,22.0,0.0,0.0,0.0
Aurangabad,P51500050823,GOKULDHAM APARTMENT,M/S VIGHNAHARTA ASSOCIATES,431001,,New Project,12/31/2027,,,Residential,334.5,0.0,1042.02,12/27/2023,,,12.0,0.0,0.0,1.0,0.0,7.0,0.0,34.0,0.0,0.0,0.0,0.0
Aurangabad,P51500050638,36 Greens,A.M.PATEL INFRA PVT LTD,431005,,New Project,11/30/2027,,,Residential,16000.0,1619.32,14234.54,08/12/2023,,,35.0,0.0,7.0,9.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500050815,INDRAYANI HEIGHTS,INDRAYANI DEVELOPERS,431005,,New Project,12/31/2025,,,Residential,600.97,0.0,2114.0,08/19/2023,,,18.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,32.0,0.0,0.0,0.0
Aurangabad,P51500050288,Renuka Nagari,Shlok Realty,431136,,New Project,03/31/2027,,,Residential,12349.28,0.0,4231.49,01/05/2024,,,180.0,6.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500051154,CHINTAMANI HILL VIEW II,VRUSHABH BUILDERS,431001,,New Project,12/31/2026,,,Residential,3318.0,0.0,2487.08,11/06/2023,,,28.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500050887,Amrut Sai Gold Star Phase II,AMRUT SAI GOLD STAR,431136,,New Project,03/31/2027,,,Residential,4374.08,0.0,5362.18,11/22/2023,,,32.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,64.0,0.0,0.0,0.0
Aurangabad,P51500051006,TAMBE VILLA,MURLIDHAR PANDHARINATH TAMBE,431001,"('19.918578218262166','74.879259797900370')",New Project,03/31/2028,,,Residential,1295.12,0.0,1665.22,05/15/2023,,,13.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,35.0,0.0,0.0,0.0
Aurangabad,P51500050952,MORYA RESIDENCY,VAIBHAV DEVELOPERS,431136,,New Project,03/31/2025,,,Residential,450.56,0.0,996.94,05/04/2023,,,20.0,0.0,0.0,1.0,0.0,6.0,1.0,8.0,1.0,0.0,0.0,0.0
Aurangabad,P51500050745,SAMRUDDHI PARK,LANDMARK DEVELOPERS,431002,,New Project,12/31/2024,,,Residential,572.08,0.0,630.76,11/11/2023,,,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500050927,ARIHANT INDRAKAMAL,SHITALKUMAR PRADIPKUMAR KASLIWAL,431005,,New Project,09/29/2025,,,Residential,407.5,0.0,1027.0,05/08/2023,,,10.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500050856,AADINATH GLORIA,AADINATH PROPERTIES,431001,,New Project,01/31/2026,,,Residential,264.3,0.0,760.47,05/03/2023,,,11.0,0.0,0.0,1.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0,0.0
Aurangabad,P51500050919,YASHRAJ RESIDENCY,Nandkishor Vitthalrao Sahare,431112,,New Project,03/31/2027,,,Residential,1116.0,0.0,2205.09,05/09/2023,,,32.0,0.0,0.0,0.0,0.0,5.0,0.0,58.0,10.0,0.0,0.0,0.0
Aurangabad,P51500051039,TIRUMALA RESIDENCY,TIRUMALA RESIDENCY,431008,,New Project,12/31/2028,,,Residential,7560.0,722.43,9552.41,05/17/2023,,,109.0,0.0,0.0,5.0,0.0,15.0,11.0,248.0,11.0,0.0,0.0,0.0
Aurangabad,P51500051351,SHRI PARK,Shri Buildcon,431008,,New Project,12/31/2025,,,Residential,1514.0,0.0,2691.28,05/18/2023,,,18.0,0.0,0.0,1.0,0.0,2.0,0.0,37.0,0.0,0.0,0.0,0.0
Aurangabad,P51500050908,SHLOK SIDDHI,SHLOK REALITIES,431001,,New Project,10/31/2026,,,Residential,3937.44,0.0,4402.71,11/30/2023,,,58.0,0.0,0.0,4.0,0.0,13.0,3.0,0.0,3.0,0.0,0.0,0.0
Aurangabad,P51500053365,SHUBH YOG APARTMENT,D.G. GROUP OF DEVELOPERS,431005,"('19.480553000000000','75.392425000000000')",New Project,03/31/2026,,,Residential,279.0,0.0,895.2,10/19/2023,,,12.0,0.0,1.0,1.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0,0.0
Aurangabad,P51500051451,Govind Residency,Govind Developer,431002,,New Project,12/31/2027,,,Residential,1500.0,0.0,1403.77,01/03/2024,,,15.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500051392,SAGAR HEIGHTS,DEEPAK VENKATRAO KULKARNI,431005,"('19.835395323181580','75.292142229539700')",New Project,04/30/2028,,,Residential,322.0,0.0,1008.54,11/06/2023,,,12.0,4.0,0.0,1.0,0.0,6.0,1.0,26.0,0.0,0.0,0.0,0.0
Aurangabad,P51500051478,MOTI GRAND CITY PHASE - 2,SAMEERALI RAMZANALI MOTI,431002,,New Project,03/31/2027,,,Residential,3649.75,366.0,6645.5,12/31/2023,,,76.0,0.0,0.0,4.0,0.0,11.0,0.0,75.0,8.0,0.0,0.0,0.0
Aurangabad,P51500052001,SWAMI HEIGHT,M/S JAI BHADRA BUILDERS AND DEVELOPERS,431136,,New Project,06/05/2027,,,Residential,2300.0,230.0,4145.0,01/04/2024,,,63.0,0.0,0.0,4.0,0.0,12.0,4.0,0.0,4.0,0.0,0.0,0.0
Aurangabad,P51500051740,UPTOWN PARK,ASIF PATEL RASHEED PATEL,431001,,New Project,12/15/2028,,,Residential,2000.0,0.0,2666.7,06/27/2023,,,21.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500051151,RAJDEEP HEIGHTS,RAJDEEP DEVELOPERS,431001,"('19.857467270629336','75.340652459691880')",New Project,06/30/2026,,,Residential,399.0,0.0,1496.17,05/17/2023,,,14.0,0.0,0.0,1.0,0.0,7.0,1.0,38.0,0.0,0.0,0.0,0.0
Aurangabad,P51500051209,RENUKA RESIDENCY,BALASAHEB NAMDEORAO PATIL,431005,,New Project,04/30/2026,,,Residential,334.52,0.0,854.65,12/31/2023,,,10.0,10.0,0.0,1.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0
Aurangabad,P51500051149,C R PRIME,C R BUILDER & DEVELOPERS,431001,,New Project,12/31/2026,,,Residential,386.9,0.0,1374.59,01/15/2024,,,17.0,0.0,0.0,1.0,0.0,6.0,0.0,39.0,0.0,0.0,0.0,0.0
Aurangabad,P51500051179,GEETPUJA PLATINUM,M D INFRASTRUCTURES,431001,,New Project,03/31/2028,,,Residential,469.0,0.0,1758.24,05/03/2023,,,22.0,0.0,1.0,1.0,0.0,6.0,1.0,22.0,1.0,0.0,0.0,0.0
Aurangabad,P51500051404,KUNAL RESIDENCY,KUNAL BUILDERS & DEVELOPERS,431001,,New Project,12/31/2026,,,Residential,311.68,0.0,892.74,12/08/2023,,,10.0,0.0,0.0,1.0,0.0,5.0,0.0,24.0,0.0,0.0,0.0,0.0
Aurangabad,P51500051345,ELEMENTS AQUA,PADMANABH INFRA,431005,,New Project,12/31/2028,,,Residential,2100.0,210.26,2323.59,06/01/2023,,,13.0,0.0,0.0,3.0,0.0,9.0,3.0,13.0,3.0,0.0,0.0,0.0
Aurangabad,P51500051656,RENUKA DHAM,KUNDALWAL BUILDERS LLP,431001,,New Project,05/08/2028,,,Residential,1374.56,0.0,2336.81,12/20/2023,,,24.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,24.0,0.0,0.0,0.0
Aurangabad,P51500051485,ASHTAVINAYAK ENCLAVE,RAJENDRA LAXMINARAYAN JAISWAL,431001,,New Project,12/31/2025,,,Residential,600.0,0.0,943.9,06/12/2023,3.0,,8.0,0.0,0.0,1.0,0.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0
Aurangabad,P51500051228,Nabhraj Gharkul,Nabhraj Construction,431003,,New Project,12/31/2028,,,Residential,1131.48,0.0,1156.36,11/20/2023,,,18.0,0.0,0.0,1.0,0.0,6.0,1.0,41.0,1.0,0.0,0.0,0.0
Aurangabad,P51500051665,SAI RESIDENCY,SAI CONSTRUCTIONS,431005,,New Project,12/31/2027,,,Residential,525.0,0.0,1298.08,06/01/2023,,,16.0,0.0,0.0,1.0,0.0,4.0,1.0,40.0,1.0,0.0,0.0,0.0
Aurangabad,P51500052126,PARAM SUVARNVASTU,Param Developers,431005,,New Project,03/31/2028,,,Residential,4386.07,403.88,5311.48,06/23/2023,,,78.0,0.0,0.0,5.0,0.0,18.0,4.0,70.0,4.0,0.0,0.0,0.0
Aurangabad,P51500051680,24 PRIMROSE,SIDDHI DEVELOPERS,431005,,New Project,03/31/2028,,,Residential,1003.55,0.0,3189.48,06/13/2023,,,24.0,0.0,0.0,1.0,0.0,7.0,1.0,48.0,1.0,0.0,0.0,0.0
Aurangabad,P51500051648,PANCHSHIL ELITE,PANCHSHIL LANDMARKS,431001,"('19.876165300000000','75.343313900000000')",New Project,12/31/2026,,,Residential,649.5,0.0,2463.65,06/13/2023,,,28.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500051755,HAPPY HOMES,GAYATRI ASHOK MULE,431001,,New Project,03/31/2027,,,Residential,3413.0,0.0,3256.47,06/21/2023,,,44.0,0.0,0.0,5.0,0.0,9.0,1.0,0.0,19.0,0.0,0.0,0.0
Aurangabad,P51500051612,Govind Residency,Govind Infra,431002,,New Project,12/31/2027,,,Residential,3500.0,350.0,2972.96,01/03/2024,,,30.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,45.0,0.0,0.0,0.0
Aurangabad,P51500051760,SHIV PARK-2,BALAJI INFRA,431008,,New Project,12/31/2028,,,Residential,6000.0,601.32,3064.62,06/23/2023,,,66.0,0.0,0.0,9.0,0.0,12.0,0.0,66.0,0.0,0.0,0.0,0.0
Aurangabad,P51500052128,55 HAPPYNEST,Rupesh Prakashchand Mutha,431007,,New Project,06/30/2026,,,Residential,5644.49,564.46,7411.95,10/28/2023,,,55.0,0.0,0.0,7.0,0.0,20.0,0.0,0.0,55.0,0.0,0.0,0.0
Aurangabad,P51500053426,BHAVANA RESIDENCY PHASE II,NEW TRIMURTI DEVELOPERS,431008,,New Project,12/31/2028,,,Residential,4000.0,403.75,3192.58,09/30/2023,,,35.0,0.0,0.0,0.0,0.0,7.0,3.0,81.0,3.0,0.0,0.0,0.0
Aurangabad,P51500053586,VIRAJ RESIDENCY,YASH INFRA,431007,,New Project,12/31/2027,,,Residential,695.52,0.0,908.69,11/06/2023,,,12.0,0.0,0.0,1.0,0.0,3.0,1.0,12.0,0.0,0.0,0.0,0.0
Aurangabad,P51500053100,HAPPY CITY PHASE 2,SHANTAMA BUILD TEC,431002,,New Project,12/31/2028,,,Residential,2300.0,0.0,2600.26,09/21/2023,,,43.0,0.0,0.0,5.0,0.0,14.0,4.0,96.0,4.0,0.0,0.0,0.0
Aurangabad,P51500052865,Vihaan Enclave,Dattatraya Shridhar Undre,431001,,New Project,06/30/2025,,,Residential,544.5,0.0,1712.0,09/06/2023,,,20.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500053005,SAMBHAJI RESIDENCY PHASE -III,THANGE BUILDCON,431105,,New Project,03/31/2028,,,Residential,3153.22,0.0,2945.18,08/19/2023,,,47.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500053144,RENUKA RESIDENCY,SARA PROPERTIES,431007,,New Project,12/31/2027,,,Residential,783.15,0.0,1385.76,09/14/2023,,,28.0,0.0,0.0,1.0,0.0,4.0,1.0,38.0,1.0,0.0,0.0,0.0
Aurangabad,P51500052807,SHIVSAMARTH RESIDENCY,Samarth infra,431007,"('19.867799000000000','75.431062000000000')",New Project,08/30/2028,,,Residential,17100.0,1622.17,15419.18,12/06/2023,,,269.0,0.0,0.0,20.0,0.0,34.0,2.0,320.0,71.0,0.0,0.0,0.0
Aurangabad,P51500052898,ANUKUL,RIDDHI VIYAAN VENTURES,431002,,New Project,03/31/2027,,,Residential,2500.0,252.0,4054.95,08/29/2023,,,77.0,0.0,0.0,1.0,0.0,7.0,1.0,118.0,35.0,0.0,0.0,0.0
Aurangabad,P51500053480,ARYA VALLEY,ARYA RENUKA HOUSING,431011,,New Project,07/31/2026,,,Residential,630.0,0.0,841.98,12/31/2023,,,10.0,0.0,0.0,1.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0
Aurangabad,P51500053033,SHIV VATIKA,Gurudatta Towers,431136,,New Project,12/31/2028,,,Residential,3936.98,438.44,6720.64,09/16/2023,,,81.0,0.0,0.0,4.0,0.0,17.0,4.0,0.0,12.0,0.0,0.0,0.0
Aurangabad,P51500053466,Vighnaharta Residency,SHIVSHAKTI BUILDERS AND DEVELOPERS,431136,"('19.849384000000000','75.261059000000000')",New Project,06/30/2025,,,Residential,1000.0,0.0,1364.0,10/16/2023,,,19.0,0.0,0.0,2.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0
Aurangabad,P51500053632,BHOOMI PARK,SHRIDHAR SHANKARRAO MULEY,431001,,New Project,03/31/2028,,,Residential,2660.0,0.0,2095.42,11/01/2023,,,25.0,0.0,0.0,4.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0
Aurangabad,P51500053939,PREM KUNJ,AZMAT ANWAR SHAIKH,431002,"('19.854982000000000','75.263321000000000')",New Project,12/31/2028,,,Residential,1360.37,0.0,1764.08,10/31/2023,,,17.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0
Aurangabad,P51500053950,DREAM VILLA,RANVEER INFRA,431001,,New Project,03/31/2027,,,Residential,2890.07,0.0,3379.72,11/23/2023,,,26.0,0.0,0.0,2.0,0.0,4.0,0.0,81.0,0.0,0.0,0.0,0.0
Aurangabad,P51500053353,SHIV TARA PARK,SHREE GANESH BUILDERS AND DEVELOPERS,431008,,New Project,12/31/2027,,,Residential,4000.0,400.0,2024.56,10/21/2023,,,43.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,43.0,0.0,0.0,0.0
Aurangabad,P51500054169,Leela II,SHUBHAM JAIDEEP RANA,431005,,New Project,12/31/2026,,,Residential,426.25,0.0,1410.96,12/11/2023,,,14.0,0.0,0.0,0.0,0.0,7.0,0.0,25.0,0.0,0.0,0.0,0.0
Aurangabad,P51500053699,NAKSHTRANGAN ANURADHA,MALKHARE BUILDERS AND DEVELOPERS PVT LTD,431002,,New Project,12/31/2028,,,Residential,468.32,0.0,1545.6,01/16/2024,,,28.0,0.0,0.0,1.0,0.0,7.0,1.0,33.0,1.0,0.0,0.0,0.0
Aurangabad,P51500054308,GATEWAY AT SHENDRA,YGROUP INFRA,431007,"('19.884284000000000','75.483771000000000')",New Project,12/31/2027,,,Residential,2100.0,0.0,1874.44,01/04/2024,,,26.0,0.0,0.0,6.0,0.0,12.0,0.0,26.0,0.0,0.0,0.0,0.0
Aurangabad,P51500054122,MAHADA LIG Scheme,SUMIT SHIVKISHOR TRIVEDI,431001,,New Project,07/27/2027,,,Residential,1079.34,0.0,1143.13,12/18/2023,,,22.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500053909,VARDHMAN RESIDENCY,K P VENTURES,431136,,New Project,12/31/2028,,,Residential,1477.9,0.0,3301.0,12/01/2023,,,43.0,0.0,0.0,1.0,0.0,8.0,1.0,35.0,1.0,0.0,0.0,0.0
Aurangabad,P51500053734,LAXMI PARK,OMRAJ INFRA,431008,,New Project,03/31/2027,,,Residential,23839.0,2383.9,10444.22,11/25/2023,,,206.0,0.0,0.0,17.0,0.0,17.0,0.0,206.0,52.0,0.0,0.0,0.0
Aurangabad,P51500053987,Vasant Vihar Luxuria,Dreamhome Builders,431001,,New Project,12/31/2028,,,Residential,2205.0,225.35,5635.21,12/11/2023,,,36.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,73.0,0.0,0.0,0.0
Aurangabad,P51500054266,SIYARAM RESIDENCY,SHREE SANSKRUTI BUILDERS AND DEVELOPERS,431136,,New Project,04/12/2025,,,Residential,713.04,0.0,1598.72,12/27/2023,,,34.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500054342,DREAM SOLITAIRE,RIDDHI SIDDHI CONSTRUCTIONS,431001,,New Project,03/31/2028,,,Residential,559.42,0.0,1427.24,12/28/2023,,,12.0,0.0,0.0,1.0,0.0,4.0,1.0,12.0,1.0,0.0,0.0,0.0
Aurangabad,P51500054292,Nexa Heights,Leeladhar Construction,431001,,New Project,12/31/2032,,,Residential,551.29,0.0,2258.27,01/03/2024,,,26.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Satara,P52100006939,SAI VISHWANGAN,AB Reality,412801,"('18.148526400000000','73.977504700000000')",On-Going Project,07/30/2019,07/30/2019,,Residential,825.0,0.0,825.0,05/27/2021,,,24.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,32.0,0.0,0.0,0.0
Satara,P52700003633,SAI RESIDENCY,RAMANAND KISAN KACHARE,412803,"('18.520430300000000','73.856743700000000')",On-Going Project,12/31/2019,12/31/2019,,Residential,259.2,25.9,493.74,08/19/2020,,,13.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,44.0,0.0,0.0,0.0
Satara,P52700003997,PRAKRUTI TOWERS,VISHWAKARMA DEVLOPERS,412801,"('18.148526400000000','73.977504700000000')",On-Going Project,12/31/2017,12/31/2018,,Residential,6002.94,704.0,8400.42,10/09/2019,,1.0,170.0,53.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Satara,P52700008601,HARSHMADHURAJ SANKUL,HARSH INFRA,415522,"('18.019197300000000','74.339685100000000')",On-Going Project,10/19/2017,04/19/2018,02/28/2019,Residential,769.28,0.0,920.43,05/04/2023,,,22.0,0.0,0.0,0.0,0.0,3.0,0.0,34.0,0.0,0.0,0.0,0.0
Satara,P52700012923,ABHISHRI ENCLAVE,Abhishri Landmark,415124,"('19.222074000000000','73.078895700000000')",On-Going Project,08/31/2018,08/31/2018,,Residential,475.98,500.0,532.05,08/18/2021,,1.0,12.0,1.0,0.0,1.0,0.0,4.0,1.0,10.0,1.0,0.0,0.0,0.0
Satara,P52700011348,PANDURANG SANKUL,DESAIBROTHERS,415110,"('17.283417500000000','74.185647200000000')",On-Going Project,12/31/2019,12/31/2019,,Residential,1686.2,0.0,1076.2,08/07/2021,,,4.0,0.0,0.0,5.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0
